ID,LABEL,OBSTRUCTION
munster_000044_000019,21 8 8 8 8 17 17 17 17 26 26 26 26 26 21 17 17 17 26 33 17 26 17 26 26 26 26 26 33 33 33 33 33 33 33 33 33 ,1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0 0 0 1 1 1 1 1 1 1 1 0 
aachen_000037_000019,17 8 8 26 26 26 26 26 26 21 17 33 17 17 17 33 17 17 17 17 17 17 17 17 17 17 17 17 17 17 ,0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 1 1 1 1 1 0 0 0 0 0 0 0 1 
jena_000002_000019,8 21 26 26 8 12 17 17 21 17 ,0 1 0 0 0 1 1 0 1 0 
dusseldorf_000177_000019,8 8 8 26 21 17 17 21 26 26 17 17 13 17 21 26 17 17 17 21 17 17 17 17 21 26 26 21 17 17 17 21 17 17 26 17 17 17 17 26 17 ,0 0 0 0 1 1 0 1 0 0 0 0 1 1 1 0 1 0 0 1 0 1 1 0 1 0 0 1 0 0 0 1 0 0 0 1 1 1 0 0 1 
tubingen_000017_000019,21 21 21 21 21 26 8 26 21 12 13 17 17 8 8 26 17 8 21 13 21 17 ,0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 
weimar_000052_000019,8 8 21 17 17 17 17 17 17 13 12 12 21 21 13 26 26 12 26 26 26 26 21 26 33 17 12 12 12 ,0 0 1 0 0 0 0 0 1 1 1 1 0 0 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 
monchengladbach_000000_002478,8 8 21 26 21 12 26 26 17 17 17 17 17 17 26 26 17 17 17 17 26 17 17 17 17 17 12 17 26 26 17 17 26 8 17 21 21 17 17 17 17 17 17 17 17 17 17 17 17 17 21 ,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 
munster_000167_000019,21 17 21 21 17 17 17 21 17 8 8 26 21 21 21 17 21 26 26 21 17 17 17 17 17 17 17 17 17 17 17 17 17 17 26 17 17 17 26 17 17 21 17 17 26 26 26 17 8 17 33 33 33 33 33 ,0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 1 0 1 1 1 1 1 1 
bochum_000000_024855,13 8 21 17 21 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 26 21 17 17 17 17 17 17 17 17 12 8 17 17 21 17 17 17 17 17 26 17 12 26 26 ,1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
bochum_000000_035958,8 21 26 26 26 26 17 17 26 26 26 26 21 17 17 26 26 26 26 8 26 26 26 17 17 26 26 26 26 26 21 26 17 17 12 13 13 13 17 26 26 26 26 26 26 26 8 21 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
lindau_000007_000019,21 8 21 21 21 17 17 13 13 26 21 17 17 17 17 21 21 21 21 21 26 21 26 17 21 21 21 8 21 21 21 26 17 21 17 17 17 17 17 26 26 26 26 26 17 17 17 26 17 17 17 17 21 21 21 ,0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 
bochum_000000_037829,8 8 26 8 21 26 12 21 21 26 26 26 17 17 17 26 17 17 17 21 21 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 0 
aachen_000114_000019,17 8 8 21 26 26 33 26 17 21 21 ,0 0 0 0 0 0 1 0 1 1 1 
tubingen_000134_000019,21 21 21 21 8 21 26 17 26 17 8 21 21 13 21 17 17 17 17 17 17 21 8 8 ,0 0 0 0 0 1 0 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 
dusseldorf_000054_000019,21 17 17 17 17 17 17 17 17 17 17 17 26 26 26 26 26 17 8 26 26 26 26 26 26 26 17 17 17 26 26 17 26 26 26 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
hanover_000000_027998,8 17 17 17 17 17 21 8 17 21 26 26 17 8 12 17 21 21 17 17 21 17 21 21 21 17 21 21 17 17 17 12 26 26 21 17 17 17 17 17 17 17 17 17 21 17 17 17 12 17 12 21 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 0 0 1 1 1 1 1 1 
krefeld_000000_008584,8 8 21 17 13 13 13 13 13 26 17 17 13 13 21 17 26 17 17 17 17 26 ,0 0 1 0 1 1 1 1 1 0 0 0 1 1 1 1 0 1 0 1 0 0 
darmstadt_000082_000019,8 8 21 26 26 13 12 8 13 13 13 13 21 8 26 17 17 17 17 17 17 17 8 17 17 17 17 17 17 17 17 17 17 17 12 17 17 17 12 26 33 17 33 33 21 17 17 17 17 17 17 17 17 17 21 26 12 17 ,0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0 1 1 1 1 0 0 0 0 0 1 0 0 0 1 0 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 0 1 1 0 0 0 0 1 0 0 1 1 
tubingen_000103_000019,21 21 8 26 21 13 26 17 ,0 1 0 0 1 0 0 1 
frankfurt_000001_068208,21 21 13 21 8 8 8 17 17 17 26 26 17 17 17 17 13 17 33 17 17 33 17 17 17 17 17 17 17 17 26 12 17 17 17 17 17 26 26 17 17 17 17 26 17 17 17 17 17 17 17 17 17 17 17 17 17 17 12 12 13 26 21 17 17 17 17 26 26 26 ,0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1 1 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 1 1 1 0 0 0 
jena_000116_000019,8 8 17 26 17 17 17 17 17 13 33 17 26 26 26 21 17 33 ,0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 1 1 1 
aachen_000123_000019,8 26 26 21 26 17 17 26 26 26 26 26 17 17 26 26 26 26 26 26 26 26 26 26 17 26 26 26 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
strasbourg_000001_031272,8 21 21 21 21 21 21 17 17 21 17 17 17 17 17 17 17 26 26 17 10 21 21 21 ,0 0 0 1 1 0 1 1 1 0 1 1 1 1 1 1 0 0 0 1 1 0 0 0 
bremen_000295_000019,8 12 8 21 21 26 21 21 26 26 26 21 17 17 17 17 17 17 26 17 17 26 26 21 17 33 21 17 17 26 ,0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 1 1 0 0 0 0 1 1 0 1 0 
munster_000150_000019,21 26 17 17 26 26 26 17 21 17 17 17 17 26 26 8 17 17 33 26 26 33 33 33 26 26 26 26 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 
hamburg_000000_057816,21 17 17 17 17 17 17 17 21 17 17 17 17 21 17 17 21 21 21 21 21 17 21 17 17 17 17 26 26 26 26 26 21 21 21 21 21 8 21 17 21 21 17 17 17 17 17 8 17 21 21 21 17 13 17 17 17 8 17 26 17 17 17 33 26 26 26 21 21 21 21 17 17 17 21 12 21 21 26 26 26 26 26 26 21 21 21 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
strasbourg_000001_010445,8 21 21 17 17 26 8 17 17 17 17 8 17 21 17 21 17 17 17 26 13 26 17 33 26 33 13 17 17 17 17 33 17 17 17 17 17 12 26 ,0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 0 
bremen_000017_000019,21 21 21 21 26 21 26 17 17 17 17 17 33 33 33 33 33 33 17 17 8 17 17 17 8 26 17 33 33 17 21 17 17 17 33 17 17 26 17 17 8 17 33 21 26 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
hanover_000000_053604,17 17 17 21 8 8 17 17 17 26 17 17 26 17 26 17 33 33 33 33 33 33 17 21 33 33 17 33 33 33 33 33 33 26 26 26 17 17 17 17 17 17 17 17 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
frankfurt_000001_051516,8 21 17 12 13 21 21 17 17 17 17 17 17 17 8 ,0 1 0 1 0 0 1 1 1 1 1 1 1 1 0 
zurich_000062_000019,21 21 21 21 21 21 8 13 17 17 17 17 17 26 17 17 17 21 21 21 21 21 17 21 26 17 26 17 17 17 17 17 17 33 33 ,0 0 0 0 0 0 0 1 1 1 0 0 1 0 1 1 1 0 0 1 0 1 1 0 0 1 0 1 1 1 1 1 1 1 1 
strasbourg_000000_033838,8 8 8 13 21 13 17 17 17 17 17 17 17 17 17 17 13 13 13 13 13 13 13 17 13 13 13 13 26 26 13 26 26 26 26 26 26 26 26 17 17 17 17 17 33 26 17 ,0 0 0 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 
cologne_000150_000019,21 21 17 17 17 17 17 17 17 17 26 21 17 17 17 26 26 26 26 17 17 21 26 26 26 26 26 26 26 17 17 17 26 26 26 26 26 21 17 17 17 17 17 17 17 8 26 26 13 26 21 17 17 17 26 17 17 8 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 0 0 0 1 
hanover_000000_038927,26 26 21 21 21 17 12 8 17 33 26 17 17 21 26 26 13 17 17 17 17 12 17 17 17 33 33 17 8 10 26 17 17 17 17 17 17 26 26 17 26 17 17 21 17 13 17 17 17 33 17 17 17 17 17 17 17 17 17 17 26 13 ,0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 1 0 1 1 1 0 1 0 1 1 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 1 
zurich_000055_000019,8 8 21 26 17 21 26 26 26 17 21 17 26 26 17 26 17 17 8 26 17 8 17 17 33 33 ,0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1 0 0 1 0 1 1 0 1 
hanover_000000_044344,21 8 21 21 21 21 17 17 17 26 26 26 17 26 17 17 26 13 17 26 26 26 17 17 17 33 26 13 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
strasbourg_000001_058373,8 21 8 8 8 8 21 26 17 21 21 21 21 26 17 17 17 17 17 17 26 17 17 26 26 26 12 26 13 13 21 17 17 21 17 17 17 21 17 17 26 17 17 17 17 26 26 26 17 17 ,0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 
bremen_000020_000019,8 13 21 8 21 21 13 17 17 17 26 26 26 21 17 13 21 21 26 21 21 21 21 17 17 21 17 17 26 ,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 
frankfurt_000001_080830,21 21 21 17 17 17 17 17 8 17 13 17 17 17 17 17 17 17 17 17 12 33 13 17 13 17 21 17 26 21 17 17 17 17 8 17 17 17 17 17 17 17 21 17 13 17 17 26 26 26 26 26 26 26 ,0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 1 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
cologne_000073_000019,26 26 21 8 26 26 26 17 17 17 17 26 26 17 21 17 26 26 17 26 17 17 26 26 21 26 26 26 26 26 26 ,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
erfurt_000057_000019,8 8 17 17 21 26 17 21 17 17 17 17 26 17 17 17 17 26 26 26 26 33 21 21 21 17 17 33 33 26 21 ,0 0 0 0 0 0 1 1 1 1 1 1 0 0 1 1 1 0 0 0 0 0 1 0 0 0 1 1 1 0 1 
frankfurt_000001_005184,8 21 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 18 17 26 33 17 17 17 26 26 17 17 17 17 17 13 ,0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 
dusseldorf_000188_000019,8 8 17 21 21 26 26 26 26 26 26 26 26 17 21 26 26 26 26 26 26 ,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
frankfurt_000001_027325,8 21 26 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 21 8 17 17 17 17 21 26 26 26 26 17 8 ,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 
bremen_000103_000019,8 8 26 26 26 26 17 26 33 33 26 26 26 26 26 26 26 17 17 17 17 17 17 17 17 17 17 17 33 17 17 17 17 17 17 33 33 33 33 17 17 17 17 17 17 17 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
bremen_000134_000019,8 21 8 8 12 18 17 17 17 17 17 26 26 26 17 17 21 17 17 26 26 26 21 8 17 26 26 17 12 13 26 26 17 17 17 17 17 17 17 13 8 33 17 17 26 17 26 17 ,0 1 0 0 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 0 1 1 0 1 1 1 0 1 0 1 
hamburg_000000_080169,17 17 8 8 21 13 21 17 17 17 17 17 17 17 17 26 17 17 26 26 17 8 26 26 26 21 21 13 33 33 8 17 33 18 17 17 17 17 17 33 17 17 17 12 33 ,0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 0 0 0 0 0 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 
erfurt_000060_000019,8 8 8 8 33 17 17 17 17 33 33 33 26 26 26 26 26 26 ,0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 
cologne_000044_000019,21 17 17 17 17 26 8 17 26 17 17 21 26 21 21 17 17 17 17 26 26 26 17 13 17 17 26 17 21 17 17 17 17 17 17 17 17 17 17 17 26 12 26 33 33 13 17 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 
cologne_000105_000019,21 26 21 21 17 26 21 26 26 26 17 17 17 26 26 26 26 8 21 17 26 17 17 17 17 26 26 8 21 26 26 8 33 33 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 
bremen_000208_000019,21 21 8 21 17 21 17 17 21 21 21 17 17 17 8 17 17 21 21 21 33 17 21 17 17 26 26 17 17 21 26 26 21 17 21 17 17 21 26 8 26 26 26 33 26 21 13 ,0 0 0 1 1 1 0 0 0 1 1 1 0 1 0 1 0 0 0 0 1 1 0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
zurich_000000_000019,21 8 13 8 21 21 17 17 17 17 17 17 17 17 17 17 17 17 17 17 26 26 26 17 17 17 17 17 17 17 26 ,0 0 1 0 0 0 1 1 1 0 1 1 0 1 1 1 0 0 0 1 0 0 0 0 0 0 1 1 1 1 0 
stuttgart_000083_000019,21 21 8 26 17 26 26 17 17 26 26 26 8 17 21 17 17 17 17 26 26 26 17 26 ,0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 
bremen_000075_000019,26 26 26 26 17 26 26 21 26 26 8 8 17 17 17 17 17 21 17 17 13 13 17 21 13 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 
krefeld_000000_034686,8 8 8 17 21 17 17 17 21 21 21 17 17 17 17 17 17 13 17 17 17 26 26 26 26 17 17 17 17 21 26 17 17 17 17 ,0 0 0 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 0 0 1 0 0 0 0 0 0 1 1 0 0 0 1 1 0 
bremen_000042_000019,8 21 21 13 13 13 17 33 33 17 8 17 33 17 17 17 17 17 33 17 33 33 17 17 17 17 ,0 0 0 0 0 0 0 1 1 0 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 
zurich_000037_000019,21 13 12 26 8 17 17 17 26 17 17 17 17 17 17 17 26 26 26 26 26 26 26 26 26 26 26 26 8 8 17 17 17 17 17 26 26 26 21 17 33 33 ,1 1 1 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 1 1 
hamburg_000000_078407,13 8 21 21 17 17 17 17 17 26 17 17 17 26 26 26 26 26 26 26 26 26 26 17 17 26 ,0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
bochum_000000_020776,12 12 21 8 21 8 8 17 26 26 26 26 26 8 26 26 26 26 26 17 17 17 17 17 17 26 26 26 26 26 26 26 26 17 17 17 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 
cologne_000132_000019,21 21 21 17 17 17 17 17 8 13 17 26 26 17 26 26 26 26 26 26 26 26 8 17 26 26 26 26 26 ,0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
bremen_000161_000019,8 8 21 21 21 13 26 13 17 26 26 17 26 26 ,0 0 1 1 0 1 0 1 0 0 0 0 0 0 
hamburg_000000_019760,8 21 8 26 26 26 17 26 17 17 17 17 26 17 26 26 26 26 26 26 17 33 21 17 17 33 17 8 17 17 26 26 17 17 33 33 26 26 21 17 17 17 17 21 26 26 21 33 21 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 
ulm_000049_000019,26 8 8 17 17 17 17 26 26 21 17 17 17 17 17 17 26 26 17 17 17 17 17 17 26 21 17 17 17 17 17 26 21 21 17 17 17 17 17 26 26 26 8 17 8 17 17 ,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 1 0 1 1 1 0 0 0 0 1 0 0 0 1 1 1 1 1 1 1 0 0 0 0 1 0 1 0 
strasbourg_000001_005289,8 8 21 26 17 17 8 17 26 17 26 21 17 26 26 26 26 17 21 17 17 17 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 
hanover_000000_033457,12 21 21 8 8 8 12 26 17 17 17 17 21 26 17 17 17 17 17 26 12 17 17 26 26 17 17 17 21 33 17 17 17 17 17 26 26 26 26 26 26 17 26 26 26 26 26 26 ,1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 1 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
zurich_000114_000019,8 21 21 17 17 12 17 26 21 21 13 12 26 26 13 21 17 17 17 17 17 17 17 26 26 21 21 8 21 17 13 13 17 13 13 13 13 13 13 13 13 13 13 8 33 17 ,0 0 0 0 0 1 0 0 1 1 1 1 0 0 1 0 1 1 1 1 1 1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 
erfurt_000035_000019,8 21 21 13 21 26 17 17 17 17 17 21 26 26 26 26 26 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 33 33 33 17 17 17 17 21 13 12 17 ,0 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 
krefeld_000000_026269,21 21 8 17 17 17 17 17 26 26 26 17 17 8 8 17 17 26 17 17 13 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 
monchengladbach_000000_007851,17 17 17 17 17 17 17 17 17 13 21 17 21 17 26 26 26 26 26 17 8 17 21 17 21 33 21 26 26 26 21 26 17 17 26 17 17 26 21 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 
hamburg_000000_016447,8 21 21 8 26 26 26 26 26 26 17 17 26 21 26 17 26 26 17 26 26 26 17 17 26 17 26 17 33 17 17 33 33 17 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 0 1 
cologne_000011_000019,8 8 21 17 17 17 26 17 26 17 12 17 21 17 17 17 17 17 8 21 17 26 17 17 17 17 21 21 17 21 21 21 17 26 17 ,0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 
cologne_000026_000019,8 17 17 17 17 17 21 17 8 17 26 17 17 17 17 17 17 17 8 17 21 8 21 13 17 21 17 17 17 17 17 26 21 26 26 26 17 26 33 17 17 33 17 ,0 1 1 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 1 1 1 0 0 1 1 1 1 0 1 0 0 0 1 0 0 1 1 1 1 
frankfurt_000001_023369,8 8 21 26 26 26 26 26 26 17 26 21 17 21 17 17 17 21 21 17 17 21 17 17 17 17 17 17 21 17 21 26 17 17 21 21 ,0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 0 0 0 1 0 0 0 0 0 1 0 0 1 1 0 0 
erfurt_000002_000019,8 21 21 17 17 17 17 26 17 21 12 21 13 12 13 12 13 17 13 26 26 26 21 21 17 21 17 17 8 21 21 12 13 17 13 13 13 13 ,0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 0 0 0 0 1 1 0 1 1 1 0 0 0 1 0 1 0 1 0 0 
frankfurt_000000_018797,26 26 8 26 21 26 26 21 26 26 26 26 26 26 26 26 26 33 17 12 21 ,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 
strasbourg_000001_039558,26 8 33 17 26 17 17 17 17 8 21 13 21 17 17 21 ,0 0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 
hanover_000000_035768,8 8 33 21 21 21 17 12 17 12 17 17 17 17 17 26 17 17 33 33 17 33 33 17 33 17 17 17 ,0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 1 0 
hanover_000000_019282,8 8 8 17 17 17 17 21 26 26 26 26 21 17 17 17 17 26 26 26 26 26 26 26 33 26 26 26 26 17 33 33 33 26 17 17 17 17 17 17 17 ,0 0 0 1 1 1 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 0 0 0 0 0 0 
krefeld_000000_020624,21 26 17 21 8 21 8 17 33 21 21 17 21 17 17 17 17 17 17 ,0 0 0 0 0 1 0 0 0 0 0 0 1 1 1 1 1 1 0 
stuttgart_000060_000019,8 21 17 21 26 26 26 26 26 26 26 26 13 26 ,0 0 0 0 0 0 0 0 0 0 0 0 1 0 
hanover_000000_047499,21 21 21 21 21 17 17 17 17 17 8 26 26 17 26 26 26 17 33 26 17 17 17 13 17 33 21 17 26 ,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 1 1 0 0 0 
hamburg_000000_001106,21 17 8 17 21 33 17 26 12 17 17 21 17 17 17 17 17 17 13 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 21 17 17 26 17 17 26 21 21 21 26 17 17 26 17 21 17 26 26 26 26 26 26 26 26 26 26 26 26 12 26 ,0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
krefeld_000000_023338,8 8 8 17 17 17 17 17 17 8 26 26 21 17 26 26 13 17 17 17 17 17 13 ,0 0 0 0 0 1 1 0 1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 
bremen_000096_000019,8 21 13 21 21 17 26 26 26 17 26 26 21 17 21 26 26 26 26 26 17 17 21 21 17 26 26 26 26 21 13 17 21 13 21 13 13 21 12 13 13 12 13 13 21 17 18 17 17 21 17 17 17 17 17 17 17 17 17 17 21 ,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 1 1 0 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 
strasbourg_000001_023515,8 8 8 8 8 8 17 26 26 26 21 21 21 21 17 26 17 17 17 26 17 26 26 26 26 17 17 17 17 17 26 26 17 17 17 17 17 17 26 17 17 17 17 33 21 21 17 26 26 21 26 ,0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 1 1 0 1 0 0 0 0 0 1 0 1 1 1 0 0 0 1 0 
weimar_000138_000019,8 21 12 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 21 26 26 26 26 26 13 26 26 26 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
hanover_000000_055937,17 8 17 17 26 17 17 17 17 17 17 17 26 17 13 21 21 17 17 17 17 17 17 17 17 17 17 33 17 17 17 17 17 33 33 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 1 1 1 1 
